skc,date_rcd,s,real_cost
596572119416,2019/6/21,4,45
596572119416,2019/6/22,1,11.25
596572119416,2019/6/23,2,20
596572119416,2019/6/24,2,18.75
596572119416,2019/6/27,2,18.75
596572119416,2019/6/28,1,8.75
596572119416,2019/6/29,2,20
596572119416,2019/6/30,1,8.75
596572119416,2019/7/27,2,28.75
596572119416,2019/7/28,1,15
596572119416,2019/8/12,1,98.75
596572119416,2019/8/27,1,11.25
596572119416,2019/9/21,1,23.75
596572119416,2019/9/23,1,23.75
596572119416,2019/9/29,1,23.75
596572119427,2019/6/10,2,18.75
596572119427,2019/7/2,1,8.75
596572119427,2019/7/20,1,86.25
596572119427,2019/9/25,1,23.75
596572119526,2019/6/28,1,13.75
596572119724,2019/6/28,1,21.25
596572119746,2019/9/30,1,48.75
596572119790,2019/8/23,1,16.25
596572119812,2019/6/7,2,183.75
596572119812,2019/6/11,1,98.75
596572119812,2019/6/15,1,98.75
596572119812,2019/6/16,2,192.5
596572119812,2019/6/19,1,98.75
596572119812,2019/6/22,1,8.75
596572119812,2019/6/24,2,97.5
596572119812,2019/6/26,2,187.5
596572119812,2019/6/27,1,11.25
596572119812,2019/6/29,1,92.5
596572119812,2019/7/7,1,88.75
596572119812,2019/7/14,2,170
596572119812,2019/7/17,1,88.75
596572119812,2019/7/18,3,276.25
596572119812,2019/7/20,1,88.75
596572119812,2019/7/29,1,86.25
596572119812,2019/8/4,1,98.75
596572119812,2019/8/7,1,98.75
596572119812,2019/8/17,1,98.75
596572119812,2019/8/18,2,185
596572119812,2019/8/26,1,85
596572119812,2019/9/7,1,98.75
596572119812,2019/9/15,1,91.25
596572119812,2019/9/18,1,98.75
596572119823,2019/9/29,1,23.75
596572119856,2019/6/9,1,18.75
596572119856,2019/6/25,1,18.75
596572119856,2019/7/27,1,27.5
596572119856,2019/7/28,1,20
596572119867,2019/6/1,1,123.75
596572119867,2019/6/22,1,11.25
596572119867,2019/6/28,1,11.25
596572119867,2019/6/29,1,11.25
596572119867,2019/8/26,1,16.25
596572119867,2019/10/1,1,17.5
596572119911,2019/6/19,1,11.25
596572119911,2019/6/21,1,10
596572119911,2019/6/23,2,18.75
596572119911,2019/6/25,1,8.75
596572119911,2019/6/26,1,11.25
596572119911,2019/6/28,2,20
596572119911,2019/7/6,1,48.75
596572119911,2019/7/7,1,28.75
596572119911,2019/7/12,3,88.75
596572119911,2019/7/14,1,8.75
596572119911,2019/8/10,1,98.75
596572119911,2019/8/21,1,10
596572119911,2019/8/22,1,35
596572119911,2019/9/25,1,23.75
596572119933,2019/6/7,1,123.75
596572119933,2019/6/29,1,43.75
596572119933,2019/9/21,1,48.75
596572119933,2019/9/29,1,47.5
596572119977,2019/6/16,1,93.75
596572119977,2019/6/23,1,8.75
596572120065,2019/8/17,1,40
596572120076,2019/6/1,1,111.25
596572120076,2019/6/7,1,108.75
596572120076,2019/6/15,1,113.75
596572120076,2019/6/18,1,123.75
596572120076,2019/6/19,1,108.75
596572120076,2019/6/21,1,108.75
596572120076,2019/6/22,3,135
596572120076,2019/6/27,1,111.25
596572120076,2019/7/3,1,111.25
596572120076,2019/7/4,1,111.25
596572120076,2019/7/6,1,111.25
596572120076,2019/7/12,1,111.25
596572120076,2019/7/16,1,111.25
596572120076,2019/7/20,1,111.25
596572120076,2019/8/3,1,123.75
596572120076,2019/8/18,1,108.75
596572120076,2019/8/27,1,98.75
596572120076,2019/9/10,1,123.75
596572120076,2019/9/13,2,217.5
596572120076,2019/9/21,1,123.75
596572120076,2019/9/25,1,111.25
596572120076,2019/9/26,1,123.75
596572120098,2019/6/22,1,48.75
596572120109,2019/7/4,1,178.75
596572120109,2019/8/21,1,20
596572120109,2019/8/24,1,20
596572120109,2019/9/13,1,198.75
596572120109,2019/9/21,1,23.75
596572120109,2019/9/22,1,23.75
596572120142,2019/6/6,1,73.75
596572120142,2019/6/24,1,23.75
596572120142,2019/6/27,1,23.75
596572120142,2019/6/30,1,23.75
596572120142,2019/7/14,2,48.75
596572120142,2019/8/23,2,97.5
596572120142,2019/9/8,1,218.75
596572120197,2019/6/2,1,336.25
596572120197,2019/6/10,1,328.75
596572120197,2019/6/22,1,336.25
596572120197,2019/6/24,1,373.75
596572120197,2019/6/29,1,335
596572120197,2019/6/30,1,318.75
596572120197,2019/7/10,1,328.75
596572120197,2019/7/14,1,317.5
596572120197,2019/7/28,1,336.25
596572120197,2019/8/23,2,353.75
596572120197,2019/8/24,1,47.5
596572120197,2019/9/13,1,313.75
596572120197,2019/9/21,1,48.75
596572120197,2019/9/22,2,97.5
596572120197,2019/9/26,1,48.75
596572120197,2019/9/27,4,198.75
596572120197,2019/9/28,2,97.5
596572120197,2019/9/29,3,140
596572120197,2019/9/30,2,97.5
596572120197,2019/10/1,2,155
596572120219,2019/6/9,1,62.5
596572120219,2019/6/19,1,23.75
596572120219,2019/6/21,1,23.75
596572120219,2019/6/23,2,47.5
596572120219,2019/6/27,1,21.25
596572120219,2019/9/29,1,23.75
596572120230,2019/6/19,1,23.75
596572120263,2019/8/20,1,148.75
596572120263,2019/9/21,1,23.75
596572120285,2019/6/3,1,178.75
596572120285,2019/6/6,2,337.5
596572120285,2019/6/9,1,173.75
596572120285,2019/6/10,1,178.75
596572120285,2019/6/12,1,178.75
596572120285,2019/6/13,1,160
596572120285,2019/6/23,2,197.5
596572120285,2019/6/24,1,18.75
596572120285,2019/6/25,1,18.75
596572120285,2019/6/29,1,168.75
596572120285,2019/7/7,2,365
596572120285,2019/7/9,1,198.75
596572120285,2019/7/11,1,178.75
596572120285,2019/7/14,4,247.5
596572120285,2019/7/19,1,178.75
596572120285,2019/7/21,2,397.5
596572120285,2019/7/22,1,198.75
596572120285,2019/8/2,1,198.75
596572120285,2019/8/9,1,198.75
596572120285,2019/8/16,2,355
596572120285,2019/8/21,1,21.25
596572120285,2019/8/24,1,198.75
596572120285,2019/8/26,1,171.25
596572120285,2019/8/27,2,317.5
596572120285,2019/9/6,1,198.75
596572120285,2019/9/8,1,198.75
596572120285,2019/9/12,1,198.75
596572120285,2019/9/20,1,23.75
596572120285,2019/9/21,3,71.25
596572120285,2019/9/22,1,23.75
596572120285,2019/9/24,1,22.5
596572120285,2019/9/25,3,70
596572120285,2019/9/26,1,23.75
596572120285,2019/9/27,2,46.25
596572120285,2019/9/28,4,95
596572120285,2019/9/29,1,23.75
596572120285,2019/9/30,1,23.75
596572120296,2019/6/24,2,23.75
596572120296,2019/6/28,1,11.25
596572120296,2019/7/13,1,36.25
596572120296,2019/8/21,1,12.5
596572120296,2019/9/23,1,1.25
596572120329,2019/7/28,1,98.75
596572120329,2019/9/21,1,23.75
596572120329,2019/9/24,2,48.75
596572120329,2019/9/25,1,23.75
596572120329,2019/9/27,1,21.25
596572120329,2019/9/28,2,47.5
596572120373,2019/6/1,2,185
596572120373,2019/6/6,1,98.75
596572120373,2019/6/16,3,265
596572120373,2019/6/19,1,88.75
596572120373,2019/6/20,1,98.75
596572120373,2019/6/22,1,8.75
596572120373,2019/6/23,2,17.5
596572120373,2019/6/24,1,98.75
596572120373,2019/6/25,1,8.75
596572120373,2019/6/26,1,85
596572120373,2019/6/27,1,98.75
596572120373,2019/6/29,4,355
596572120373,2019/6/30,2,172.5
596572120373,2019/7/4,1,88.75
596572120373,2019/7/6,1,88.75
596572120373,2019/7/8,1,98.75
596572120373,2019/7/9,1,88.75
596572120373,2019/7/11,1,28.75
596572120373,2019/7/12,1,28.75
596572120373,2019/7/13,1,98.75
596572120373,2019/7/14,1,8.75
596572120373,2019/7/15,1,88.75
596572120373,2019/7/19,2,167.5
596572120373,2019/7/20,2,197.5
596572120373,2019/7/21,1,88.75
596572120373,2019/7/22,1,88.75
596572120373,2019/7/24,1,85
596572120373,2019/7/25,1,68.75
596572120373,2019/7/28,1,98.75
596572120373,2019/8/1,1,92.5
596572120373,2019/8/2,1,86.25
596572120373,2019/8/3,1,92.5
596572120373,2019/8/8,2,197.5
596572120373,2019/8/17,1,98.75
596572120373,2019/8/18,1,71.25
596572120373,2019/8/20,1,78.75
596572120373,2019/8/21,2,20
596572120373,2019/8/23,1,87.5
596572120373,2019/8/25,1,86.25
596572120373,2019/8/26,1,98.75
596572120373,2019/8/29,1,86.25
596572120373,2019/8/30,1,98.75
596572120373,2019/9/8,1,98.75
596572120373,2019/9/10,1,68.75
596572120373,2019/9/11,1,98.75
596572120373,2019/9/14,1,86.25
596572120373,2019/9/16,3,296.25
596572120373,2019/9/19,1,98.75
596572120373,2019/9/20,1,11.25
596572120373,2019/9/21,2,47.5
596572120373,2019/9/22,1,23.75
596572120373,2019/9/23,1,0
596572120373,2019/9/25,2,47.5
596572120373,2019/9/26,1,22.5
596572120373,2019/9/27,6,201.25
596572120373,2019/9/28,5,120
596572120373,2019/9/29,1,22.5
596572120373,2019/9/30,1,28.75
596572120373,2019/10/1,3,71.25
596572120395,2019/6/24,1,36.25
596572120395,2019/9/22,1,48.75
596572120439,2019/7/4,1,152.5
596572120439,2019/8/23,1,17.5
596572120461,2019/6/1,1,98.75
596572120461,2019/6/8,2,170
596572120461,2019/6/9,1,77.5
596572120461,2019/6/19,1,68.75
596572120461,2019/6/22,1,68.75
596572120461,2019/7/1,1,98.75
596572120461,2019/7/11,1,78.75
596572120461,2019/7/13,1,88.75
596572120461,2019/7/23,1,98.75
596572120461,2019/8/7,2,197.5
596572120461,2019/8/27,2,197.5
596572120461,2019/8/30,1,80
596572120461,2019/9/4,1,98.75
596572120461,2019/9/30,1,98.75
596572120461,2019/10/1,1,10
596572120494,2019/6/23,1,8.75
596572120494,2019/6/24,1,8.75
596572120494,2019/6/29,1,8.75
596572120494,2019/7/12,2,58.75
596572120494,2019/7/14,2,18.75
596572120494,2019/8/12,1,35
596572120538,2019/6/10,1,23.75
596572120538,2019/9/7,1,248.75
596572120571,2019/8/15,1,123.75
596572120637,2019/6/22,1,36.25
596572120637,2019/8/23,1,38.75
596572120692,2019/8/23,1,22.5
596572120703,2019/6/10,1,6.25
596572120780,2019/7/20,1,93.75
596572120780,2019/9/24,1,22.5
596572120791,2019/6/1,3,221.25
596572120791,2019/6/2,2,132.5
596572120791,2019/6/3,2,147.5
596572120791,2019/6/5,2,137.5
596572120791,2019/6/6,2,136.25
596572120791,2019/6/7,2,137.5
596572120791,2019/6/8,2,128.75
596572120791,2019/6/9,1,73.75
596572120791,2019/6/10,2,80
596572120791,2019/6/11,1,73.75
596572120791,2019/6/12,2,147.5
596572120791,2019/6/13,3,205
596572120791,2019/6/15,2,131.25
596572120791,2019/6/16,2,128.75
596572120791,2019/6/18,1,73.75
596572120791,2019/6/21,1,73.75
596572120791,2019/6/22,1,21.25
596572120791,2019/6/23,2,140
596572120791,2019/6/24,3,221.25
596572120791,2019/6/25,2,137.5
596572120791,2019/6/26,2,140
596572120791,2019/6/27,5,338.75
596572120791,2019/6/28,4,278.75
596572120791,2019/6/29,2,113.75
596572120791,2019/6/30,5,336.25
596572120791,2019/7/1,4,280
596572120791,2019/7/2,5,351.25
596572120791,2019/7/3,4,262.5
596572120791,2019/7/4,3,206.25
596572120791,2019/7/5,4,285
596572120791,2019/7/6,4,261.25
596572120791,2019/7/7,5,327.5
596572120791,2019/7/8,4,287.5
596572120791,2019/7/10,2,125
596572120791,2019/7/11,3,211.25
596572120791,2019/7/12,2,138.75
596572120791,2019/7/13,6,390
596572120791,2019/7/14,2,130
596572120791,2019/7/15,1,73.75
596572120791,2019/7/16,3,213.75
596572120791,2019/7/17,1,73.75
596572120791,2019/7/18,3,198.75
596572120791,2019/7/20,5,338.75
596572120791,2019/7/21,10,663.75
596572120791,2019/7/22,2,147.5
596572120791,2019/7/23,1,66.25
596572120791,2019/7/24,1,73.75
596572120791,2019/7/25,6,400
596572120791,2019/7/26,2,140
596572120791,2019/7/27,8,483.75
596572120791,2019/7/28,7,490
596572120791,2019/7/29,1,73.75
596572120791,2019/7/30,3,213.75
596572120791,2019/7/31,4,295
596572120791,2019/8/1,3,210
596572120791,2019/8/2,2,135
596572120791,2019/8/3,5,368.75
596572120791,2019/8/4,6,442.5
596572120791,2019/8/5,1,73.75
596572120791,2019/8/6,5,353.75
596572120791,2019/8/7,2,140
596572120791,2019/8/8,2,147.5
596572120791,2019/8/9,2,147.5
596572120791,2019/8/10,2,147.5
596572120791,2019/8/11,4,275
596572120791,2019/8/12,5,361.25
596572120791,2019/8/14,1,73.75
596572120791,2019/8/15,2,140
596572120791,2019/8/16,2,140
596572120791,2019/8/17,4,295
596572120791,2019/8/18,1,73.75
596572120791,2019/8/19,4,243.75
596572120791,2019/8/21,4,287.5
596572120791,2019/8/22,4,287.5
596572120791,2019/8/23,2,147.5
596572120791,2019/8/24,1,65
596572120791,2019/8/25,8,557.5
596572120791,2019/8/26,2,126.25
596572120791,2019/8/27,3,206.25
596572120791,2019/8/28,2,128.75
596572120791,2019/8/29,3,186.25
596572120791,2019/8/30,4,255
596572120791,2019/8/31,4,243.75
596572120791,2019/9/1,3,198.75
596572120791,2019/9/2,3,221.25
596572120791,2019/9/3,1,73.75
596572120791,2019/9/4,1,62.5
596572120791,2019/9/5,3,221.25
596572120791,2019/9/6,4,275
596572120791,2019/9/7,2,147.5
596572120791,2019/9/8,2,147.5
596572120791,2019/9/9,2,147.5
596572120791,2019/9/10,2,136.25
596572120791,2019/9/12,1,73.75
596572120791,2019/9/13,7,478.75
596572120791,2019/9/14,3,207.5
596572120791,2019/9/16,1,68.75
596572120791,2019/9/18,2,143.75
596572120791,2019/9/19,1,73.75
596572120791,2019/9/20,3,221.25
596572120791,2019/9/21,4,272.5
596572120791,2019/9/22,1,73.75
596572120791,2019/9/23,2,140
596572120791,2019/9/27,2,136.25
596572120791,2019/9/28,6,338.75
596572120791,2019/9/29,2,133.75
596572120791,2019/9/30,4,192.5
596572120791,2019/10/1,5,301.25
596572120802,2019/6/6,1,173.75
596572120802,2019/6/15,1,156.25
596572120802,2019/6/24,1,156.25
596572120802,2019/7/24,1,156.25
596572120802,2019/7/28,1,173.75
596572120802,2019/8/27,1,17.5
596572120802,2019/9/10,1,173.75
596572120802,2019/9/22,2,47.5
596572120802,2019/9/23,1,2.5
596572120802,2019/9/28,5,117.5
596572120802,2019/9/29,1,23.75
596572120835,2019/6/1,1,123.75
596572120835,2019/6/7,1,111.25
596572120835,2019/6/8,2,228.75
596572120835,2019/6/16,1,101.25
596572120835,2019/6/17,1,111.25
596572120835,2019/7/6,1,108.75
596572120835,2019/7/14,2,23.75
596572120835,2019/7/17,1,123.75
596572120835,2019/7/23,1,111.25
596572120835,2019/7/27,2,136.25
596572120835,2019/7/28,1,123.75
596572120835,2019/7/30,2,235
596572120835,2019/7/31,1,123.75
596572120835,2019/8/2,1,123.75
596572120835,2019/8/11,1,123.75
596572120835,2019/8/15,1,86.25
596572120835,2019/8/18,1,108.75
596572120835,2019/8/21,1,123.75
596572120835,2019/8/22,1,38.75
596572120835,2019/8/23,1,106.25
596572120835,2019/8/25,1,123.75
596572120835,2019/9/1,1,123.75
596572120835,2019/9/3,1,123.75
596572120835,2019/9/11,1,63.75
596572120835,2019/9/13,1,123.75
596572120835,2019/9/21,2,47.5
596572120835,2019/9/22,3,70
596572120835,2019/9/23,2,47.5
596572120835,2019/9/24,2,47.5
596572120835,2019/9/25,4,95
596572120835,2019/9/27,4,95
596572120835,2019/9/28,2,47.5
596572120835,2019/9/29,1,23.75
596572120835,2019/9/30,1,23.75
596572120835,2019/10/1,1,43.75
596572120857,2019/9/22,2,97.5
596572120868,2019/6/5,1,98.75
596572120868,2019/6/8,1,82.5
596572120868,2019/6/9,1,86.25
596572120868,2019/6/14,1,86.25
596572120868,2019/6/25,2,107.5
596572120868,2019/7/8,1,88.75
596572120868,2019/7/11,2,187.5
596572120868,2019/7/14,1,85
596572120868,2019/7/25,1,88.75
596572120868,2019/8/3,1,98.75
596572120868,2019/8/5,1,98.75
596572120868,2019/8/9,1,98.75
596572120868,2019/9/15,1,87.5
596572120868,2019/9/16,1,98.75
596572120868,2019/9/20,1,23.75
596572120868,2019/9/21,1,23.75
596572120868,2019/9/25,2,47.5
596572120868,2019/9/26,1,22.5
596572120868,2019/9/27,3,72.5
596572120868,2019/9/29,1,31.25
596572120890,2019/6/1,1,88.75
596572120890,2019/6/4,1,98.75
596572120890,2019/6/7,1,98.75
596572120890,2019/6/13,1,88.75
596572120890,2019/6/15,1,96.25
596572120890,2019/6/18,1,98.75
596572120890,2019/6/21,2,187.5
596572120890,2019/6/22,1,85
596572120890,2019/6/24,1,98.75
596572120890,2019/7/2,1,98.75
596572120890,2019/7/4,1,88.75
596572120890,2019/7/9,1,88.75
596572120890,2019/7/10,1,98.75
596572120890,2019/7/11,1,88.75
596572120890,2019/7/18,1,98.75
596572120890,2019/7/21,2,177.5
596572120890,2019/7/25,2,187.5
596572120890,2019/7/28,1,88.75
596572120890,2019/7/31,1,98.75
596572120890,2019/8/7,1,98.75
596572120890,2019/8/9,1,98.75
596572120890,2019/8/10,1,98.75
596572120890,2019/8/18,1,98.75
596572120890,2019/8/23,2,183.75
596572120890,2019/8/25,1,98.75
596572120890,2019/8/27,2,87.5
596572120890,2019/9/5,1,92.5
596572120890,2019/9/12,1,88.75
596572120890,2019/9/13,1,86.25
596572120890,2019/9/23,2,1.25
596572120890,2019/9/27,1,98.75
596572120890,2019/9/28,2,45
596572120890,2019/9/30,1,23.75
596572120890,2019/10/1,1,10
596572120901,2019/6/1,2,177.5
596572120901,2019/6/2,1,98.75
596572120901,2019/6/3,1,88.75
596572120901,2019/6/4,1,88.75
596572120901,2019/6/7,1,83.75
596572120901,2019/6/8,2,185
596572120901,2019/6/9,2,161.25
596572120901,2019/6/10,1,88.75
596572120901,2019/6/11,2,177.5
596572120901,2019/6/12,1,88.75
596572120901,2019/6/14,1,88.75
596572120901,2019/6/15,1,77.5
596572120901,2019/6/18,2,185
596572120901,2019/6/21,4,375
596572120901,2019/6/23,3,28.75
596572120901,2019/6/24,2,18.75
596572120901,2019/6/25,1,83.75
596572120901,2019/6/29,1,85
596572120901,2019/6/30,6,527.5
596572120901,2019/7/1,2,187.5
596572120901,2019/7/2,2,187.5
596572120901,2019/7/3,4,357.5
596572120901,2019/7/4,2,177.5
596572120901,2019/7/6,1,86.25
596572120901,2019/7/9,1,98.75
596572120901,2019/7/10,2,185
596572120901,2019/7/11,1,88.75
596572120901,2019/7/12,3,263.75
596572120901,2019/7/13,1,88.75
596572120901,2019/7/14,1,83.75
596572120901,2019/7/16,2,187.5
596572120901,2019/7/17,2,197.5
596572120901,2019/7/18,1,98.75
596572120901,2019/7/19,1,98.75
596572120901,2019/7/21,1,86.25
596572120901,2019/7/22,1,88.75
596572120901,2019/7/23,1,98.75
596572120901,2019/7/24,1,98.75
596572120901,2019/7/26,2,197.5
596572120901,2019/7/27,3,216.25
596572120901,2019/8/2,2,197.5
596572120901,2019/8/3,3,296.25
596572120901,2019/8/6,1,98.75
596572120901,2019/8/7,1,98.75
596572120901,2019/8/10,2,182.5
596572120901,2019/8/11,2,197.5
596572120901,2019/8/14,2,197.5
596572120901,2019/8/17,3,283.75
596572120901,2019/8/18,1,86.25
596572120901,2019/8/19,3,268.75
596572120901,2019/8/21,2,185
596572120901,2019/8/23,1,92.5
596572120901,2019/8/25,1,83.75
596572120901,2019/8/26,1,98.75
596572120901,2019/8/27,2,177.5
596572120901,2019/8/28,1,77.5
596572120901,2019/8/30,1,75
596572120901,2019/9/3,1,98.75
596572120901,2019/9/4,1,98.75
596572120901,2019/9/8,3,296.25
596572120901,2019/9/9,1,98.75
596572120901,2019/9/11,1,98.75
596572120901,2019/9/13,2,192.5
596572120901,2019/9/14,1,83.75
596572120901,2019/9/15,1,85
596572120901,2019/9/16,1,98.75
596572120901,2019/9/18,2,187.5
596572120901,2019/9/19,1,98.75
596572120901,2019/9/21,1,98.75
596572120901,2019/9/23,5,200
596572120901,2019/9/24,3,291.25
596572120901,2019/9/26,2,197.5
596572120901,2019/9/27,2,45
596572120901,2019/9/28,3,60
596572120901,2019/9/29,1,98.75
596572120901,2019/9/30,6,130
596572120901,2019/10/1,5,206.25
596572120912,2019/6/2,1,88.75
596572120912,2019/6/4,2,187.5
596572120912,2019/6/5,1,88.75
596572120912,2019/6/6,2,171.25
596572120912,2019/6/7,1,98.75
596572120912,2019/6/8,4,341.25
596572120912,2019/6/9,1,86.25
596572120912,2019/6/10,2,177.5
596572120912,2019/6/12,3,276.25
596572120912,2019/6/14,5,451.25
596572120912,2019/6/15,3,268.75
596572120912,2019/6/16,3,270
596572120912,2019/6/17,1,90
596572120912,2019/6/18,3,256.25
596572120912,2019/6/19,1,86.25
596572120912,2019/6/21,1,98.75
596572120912,2019/6/22,2,107.5
596572120912,2019/6/23,1,86.25
596572120912,2019/6/26,3,286.25
596572120912,2019/6/27,3,263.75
596572120912,2019/6/29,2,187.5
596572120912,2019/6/30,2,183.75
596572120912,2019/7/4,1,98.75
596572120912,2019/7/5,1,88.75
596572120912,2019/7/6,1,88.75
596572120912,2019/7/8,1,88.75
596572120912,2019/7/9,2,187.5
596572120912,2019/7/13,3,258.75
596572120912,2019/7/14,2,167.5
596572120912,2019/7/15,1,98.75
596572120912,2019/7/18,2,175
596572120912,2019/7/19,2,187.5
596572120912,2019/7/20,3,273.75
596572120912,2019/7/22,1,88.75
596572120912,2019/7/23,1,83.75
596572120912,2019/7/25,1,98.75
596572120912,2019/7/26,2,167.5
596572120912,2019/7/27,3,296.25
596572120912,2019/7/28,1,98.75
596572120912,2019/7/29,2,197.5
596572120912,2019/7/31,2,177.5
596572120912,2019/8/1,4,375
596572120912,2019/8/3,1,98.75
596572120912,2019/8/4,2,197.5
596572120912,2019/8/5,4,395
596572120912,2019/8/7,1,98.75
596572120912,2019/8/8,1,98.75
596572120912,2019/8/10,2,197.5
596572120912,2019/8/11,1,98.75
596572120912,2019/8/12,1,98.75
596572120912,2019/8/14,1,60
596572120912,2019/8/15,2,197.5
596572120912,2019/8/16,4,365
596572120912,2019/8/18,1,98.75
596572120912,2019/8/19,2,176.25
596572120912,2019/8/21,1,98.75
596572120912,2019/8/22,1,98.75
596572120912,2019/8/26,2,170
596572120912,2019/8/27,4,317.5
596572120912,2019/8/28,2,115
596572120912,2019/8/29,3,145
596572120912,2019/8/30,1,98.75
596572120912,2019/8/31,2,197.5
596572120912,2019/9/1,1,98.75
596572120912,2019/9/2,2,182.5
596572120912,2019/9/4,3,296.25
596572120912,2019/9/6,1,86.25
596572120912,2019/9/7,1,88.75
596572120912,2019/9/12,1,85
596572120912,2019/9/13,3,258.75
596572120912,2019/9/14,4,363.75
596572120912,2019/9/15,1,98.75
596572120912,2019/9/18,1,98.75
596572120912,2019/9/19,1,98.75
596572120912,2019/9/20,5,477.5
596572120912,2019/9/22,1,98.75
596572120912,2019/9/23,6,298.75
596572120912,2019/9/24,2,193.75
596572120912,2019/9/25,1,98.75
596572120912,2019/9/27,3,208.75
596572120912,2019/9/30,1,85
596572120912,2019/10/1,6,276.25
596572120956,2019/6/22,1,111.25
596572120956,2019/6/23,1,11.25
596572121066,2019/6/6,1,166.25
596572121066,2019/9/24,1,23.75
596572121077,2019/6/5,1,98.75
596572121077,2019/7/7,1,87.5
596572121077,2019/7/25,1,88.75
596572121077,2019/8/7,1,87.5
596572121077,2019/8/28,1,75
596572121077,2019/9/20,2,47.5
596572121099,2019/6/9,2,137.5
596572121099,2019/6/11,1,73.75
596572121099,2019/6/15,1,68.75
596572121099,2019/6/17,1,63.75
596572121099,2019/6/22,1,66.25
596572121099,2019/7/5,2,137.5
596572121099,2019/7/11,1,73.75
596572121099,2019/7/12,1,66.25
596572121099,2019/7/13,1,62.5
596572121099,2019/7/17,1,73.75
596572121099,2019/7/18,1,73.75
596572121099,2019/7/23,1,61.25
596572121099,2019/7/25,1,66.25
596572121099,2019/7/28,1,63.75
596572121099,2019/8/2,1,73.75
596572121099,2019/8/4,1,73.75
596572121099,2019/8/5,1,66.25
596572121099,2019/8/6,1,73.75
596572121099,2019/8/7,1,73.75
596572121099,2019/8/11,2,147.5
596572121099,2019/8/14,1,73.75
596572121099,2019/8/19,1,73.75
596572121099,2019/8/22,1,73.75
596572121099,2019/8/26,1,66.25
596572121099,2019/9/1,1,73.75
596572121099,2019/9/8,2,143.75
596572121099,2019/9/12,1,73.75
596572121099,2019/9/15,1,73.75
596572121099,2019/9/16,2,147.5
596572121099,2019/9/17,1,73.75
596572121099,2019/9/19,1,73.75
596572121099,2019/9/23,2,73.75
596572121099,2019/9/25,1,57.5
596572121099,2019/9/27,1,73.75
596572121099,2019/9/28,2,66.25
596572121099,2019/9/29,1,73.75
596572121099,2019/10/1,4,101.25
596572121110,2019/6/19,1,148.75
596572121110,2019/6/22,1,13.75
596572121110,2019/7/31,1,133.75
596572121110,2019/8/2,1,123.75
596572121110,2019/8/3,1,148.75
596572121110,2019/8/18,1,133.75
596572121110,2019/8/23,1,15
596572121110,2019/9/9,1,148.75
596572121110,2019/9/23,1,1.25
596572121110,2019/10/1,1,110
596572121143,2019/7/8,1,98.75
596572121165,2019/6/2,2,187.5
596572121165,2019/6/3,1,98.75
596572121165,2019/6/4,5,453.75
596572121165,2019/6/5,8,730
596572121165,2019/6/6,6,545
596572121165,2019/6/7,14,1230
596572121165,2019/6/8,16,1415
596572121165,2019/6/9,6,550
596572121165,2019/6/10,5,473.75
596572121165,2019/6/11,2,178.75
596572121165,2019/6/12,3,256.25
596572121165,2019/6/13,6,580
596572121165,2019/6/14,5,442.5
596572121165,2019/6/15,4,348.75
596572121165,2019/6/16,5,486.25
596572121165,2019/6/17,3,261.25
596572121165,2019/6/18,3,276.25
596572121165,2019/6/19,7,681.25
596572121165,2019/6/20,4,375
596572121165,2019/6/21,2,197.5
596572121165,2019/6/22,11,1013.75
596572121165,2019/6/23,12,1126.25
596572121165,2019/6/24,5,453.75
596572121165,2019/6/25,5,438.75
596572121165,2019/6/26,5,472.5
596572121165,2019/6/27,2,187.5
596572121165,2019/6/28,7,621.25
596572121165,2019/6/29,8,702.5
596572121165,2019/6/30,9,793.75
596572121165,2019/7/1,6,572.5
596572121165,2019/7/2,3,296.25
596572121165,2019/7/3,2,187.5
596572121165,2019/7/4,2,197.5
596572121165,2019/7/5,4,375
596572121165,2019/7/6,9,787.5
596572121165,2019/7/7,11,977.5
596572121165,2019/7/8,2,197.5
596572121165,2019/7/9,6,560
596572121165,2019/7/10,2,177.5
596572121165,2019/7/11,4,362.5
596572121165,2019/7/12,2,197.5
596572121165,2019/7/13,7,635
596572121165,2019/7/14,11,956.25
596572121165,2019/7/15,5,473.75
596572121165,2019/7/16,7,658.75
596572121165,2019/7/17,3,276.25
596572121165,2019/7/18,5,453.75
596572121165,2019/7/19,10,922.5
596572121165,2019/7/20,3,273.75
596572121165,2019/7/21,4,370
596572121165,2019/7/22,2,187.5
596572121165,2019/7/23,2,177.5
596572121165,2019/7/24,7,661.25
596572121165,2019/7/25,6,557.5
596572121165,2019/7/26,3,263.75
596572121165,2019/7/27,11,1018.75
596572121165,2019/7/28,10,938.75
596572121165,2019/7/29,4,385
596572121165,2019/7/30,6,572.5
596572121165,2019/7/31,6,560
596572121165,2019/8/1,5,468.75
596572121165,2019/8/2,5,482.5
596572121165,2019/8/3,11,1081.25
596572121165,2019/8/4,7,691.25
596572121165,2019/8/5,4,395
596572121165,2019/8/6,6,578.75
596572121165,2019/8/7,9,888.75
596572121165,2019/8/8,2,197.5
596572121165,2019/8/9,3,296.25
596572121165,2019/8/10,3,268.75
596572121165,2019/8/11,5,485
596572121165,2019/8/12,3,283.75
596572121165,2019/8/14,1,98.75
596572121165,2019/8/15,3,285
596572121165,2019/8/16,10,898.75
596572121165,2019/8/17,4,382.5
596572121165,2019/8/18,14,1317.5
